Frame,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,Joint X,Joint Y,
,SpineBase,SpineBase,SpineMid,SpineMid,Neck ,Neck ,Head,Head,ShoulderLeft,ShoulderLeft,ElbowLeft,ElbowLeft,WristLeft,WristLeft,HandLeft,HandLeft,ShoulderRight,ShoulderRight,ElbowRight,ElbowRight,WristRight,WristRight,HandRight,HandRight,HipLeft,HipLeft,KneeLeft,KneeLeft,AnkleLeft,AnkleLeft,FootLeft ,FootLeft ,HipRight  ,HipRight  ,KneeRight  ,KneeRight  ,AnkleRight,AnkleRight,FootRight ,FootRight ,Position
0,437,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,439,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,497,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,504,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,514,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,523,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
68,466,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,464,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,463,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,402,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,380,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,375,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,374,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,537,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,559,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,559,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,556,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,433,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,437,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,496,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,502,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,510,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,519,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
69,465,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,453,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,400,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,381,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,381,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,538,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,566,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,568,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,567,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,496,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,506,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,517,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,524,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
70,474,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,474,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,411,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,392,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,387,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,386,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,549,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,575,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,577,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,574,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,443,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,505,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,512,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
71,479,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,486,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,471,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,415,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,396,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,392,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,554,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,582,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,582,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,579,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,447,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,442,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,510,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,518,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,530,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,535,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
72,478,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,479,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,485,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,471,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,415,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,395,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,391,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,389,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,553,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,580,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,581,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,577,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,446,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,441,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,437,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,509,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,514,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,521,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
73,476,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,476,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,483,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,469,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,413,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,393,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,387,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,551,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,577,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,578,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,573,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,444,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,439,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,507,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,513,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,521,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
74,475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,475,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,482,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,467,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,411,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,392,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,386,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,386,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,550,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,576,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,576,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,572,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,443,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,505,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,512,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,521,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
75,473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,474,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,481,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,466,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,411,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,549,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,574,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,574,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,570,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,441,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,437,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,435,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,503,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,511,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,528,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
76,472,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,473,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,481,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,466,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,410,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,548,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,573,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,573,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,569,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,440,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,502,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,511,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,528,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
77,472,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,473,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,410,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,548,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,573,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,573,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,569,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,440,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,502,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,511,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,522,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
78,471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,472,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,480,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,410,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,390,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,385,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,547,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,572,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,572,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,569,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,439,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,436,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,433,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,501,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,510,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,520,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,526,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
79,470,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,471,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,479,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,464,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,408,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,389,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,546,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,568,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,438,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,432,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,500,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,510,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,521,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,527,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
80,470,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,478,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,464,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,408,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,546,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,568,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,437,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,500,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,509,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,519,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,525,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
81,470,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,478,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,464,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,408,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,388,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,384,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,546,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,571,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,568,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,437,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,434,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,431,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,500,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,509,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,519,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,525,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
82,470,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,470,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,478,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,465,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
0,408,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In
